147	491	6	10.64
123	108	142	9.56
117	522	9	12.68
102	3638	4	9.76
380	675	3	13.95
491	12	26	22.26
1020	21	4	7.14
270	166	8	10.8
583	205	3	6.85
104	516	16	6.75
769	112	10	14.57
104	440	20	8.45
4325	1279	3	41.17
106	2850	4	6.86
331	629	3	12.19
105	4646	3	8.42
8	2036	3	9.74
192	753	3	8.01
4836	109	3	11.13
321	141	8	7.94
107	832	11	12.23
506	107	17	15.68
154	2030	3	13.13
103	1364	8	7.1
1373	4114	3	41.78
340	212	4	6.86
103	1515	7	7.01
974	141	7	22.3
417	181	4	7.07
1014	165	5	17.85
201	116	28	8.58
1099	104	10	11.22
57	185	49	119.68
1497	113	5	8.5
776	154	4	8.91
181	1567	3	12.25
504	222	14	87.14
16	423	8	8.92
132	118	59	9.51
105	1555	7	9.13
266	141	10	9.06
108	473	13	8.49
105	1495	8	13.59
132	179	23	17.28
829	194	3	8.57
415	101	29	7.05
1434	469	10	108.27
157	354	6	7.68
4340	1070	3	39.66
103	608	15	7.11
261	180	8	15.09
103	811	12	8.04
1157	155	3	7.48
174	110	64	45.16
125	128	51	8.71
217	641	3	8.42
161	108	78	32.05
4023	110	3	11.91
156	1542	3	9.89
567	12	19	9.81
229	279	4	6.63
360	402	4	15.52
12	477	22	10
1393	112	5	7.27
4770	202	3	26.41
3345	590	3	31.34
341	353	3	8.05
341	410	3	9.64
149	1099	4	11.2
116	284	37	72.02
103	5279	3	7.34
21	1647	7	32.54
389	280	3	7.69
344	865	5	30.01
2986	118	4	15.09
122	514	7	7.02
3047	416	3	26.19
238	314	4	8.31
170	104	84	9.77
265	16	11	7.25
450	101	27	10.01
1261	156	3	8.22
479	248	6	25.4
181	416	4	7.07
843	345	3	14.34
563	102	18	11.95
219	514	3	7.13
379	839	3	15.11
963	337	17	179.26
172	989	3	8.07
1613	154	4	15.27
292	202	10	32.02
116	2841	3	7.04
109	3649	4	14.84
739	247	3	11.1
12	117	319	24.73
1932	202	3	15.95
105	2667	4	6.79
12	186	80	12.41
3194	3254	3	54.67
240	360	5	14.13
114	1629	5	10
127	670	6	10.45
240	433	3	7.49
201	1641	3	14.1
363	226	5	12.47
261	362	4	10.76
1934	147	3	10.11
179	977	8	42.29
108	5000	3	10.96
334	327	3	7.41
613	145	8	21.23
235	122	17	11.86
342	121	12	9.81
945	110	7	7
227	817	3	10
235	175	8	11.13
1487	136	3	7.05
2540	129	3	11.57
119	571	10	16.01
2119	16	3	8.08
222	467	4	11.93
178	109	44	8.36
151	260	9	9.52
139	214	21	30.53
157	156	30	42.83
356	144	9	13.53
108	174	50	10.78
157	236	14	25.16
299	1362	3	16.61
199	414	4	8.1
102	828	12	7.96
4717	102	3	7.32
537	214	3	7.26
1693	109	9	33.41
1192	101	13	13.5
912	1674	4	39.17
5381	116	3	13.31
140	4773	3	18.84
1744	151	3	9.64
119	4349	3	15.02
113	194	33	9.65
2993	101	5	7.47
1073	114	6	7.71
137	1456	4	11.19
301	222	4	7.38
110	3928	3	7.71
3262	1067	4	53.84
102	2606	5	7.49
141	271	10	9.42
163	1027	3	7.36
467	14	37	10.1
358	21	15	30.07
1659	119	4	8.52
2258	219	3	17.05
103	4813	3	7.34
140	417	8	12.08
716	318	3	12.62
14	106	2220	48.19
267	12	46	14.94
2330	106	5	9.29
1545	119	4	7.6
896	484	4	26.25
519	3344	4	46.48
108	1954	5	8.73
1296	8	3	6.76
2067	963	7	92.66
105	1044	9	7.29
1129	286	3	15.42
117	271	13	7.53
141	1462	3	6.83
719	117	6	7.2
104	134	165	11.47
2431	119	3	7.22
308	226	4	6.87
103	3916	4	9.79
108	3167	3	6.81
400	104	30	27.21
1597	111	5	8.05
127	169	25	14.48
111	2498	4	9.34
204	154	16	20.7
311	125	10	6.92
605	109	13	14.69
165	390	5	7.38
104	4988	3	7.59
101	448	30	16.01
106	294	33	16.52
103	1251	10	12.53
330	127	11	14
106	102	905	87.47
955	738	3	20.7
115	1931	4	7.12
506	104	17	7.17
250	188	6	8.37
2909	142	4	21.17
1139	2303	6	81.9
186	144	17	13.95
133	238	12	8.17
133	113	79	7.08
133	158	25	9.34
304	181	5	7.03
896	106	11	9.71
452	117	11	17.21
1906	145	3	9.49
1195	8	4	10.01
123	103	236	7.08
230	4852	3	27.25
2357	2068	6	95.28
424	318	5	20.94
609	235	7	34.01
102	3633	4	9.76
104	529	15	7.09
2437	215	3	17.88
110	12	591	41.41
2074	8	3	9.74
115	3459	3	8.66
2	351	7	7.81
169	459	4	7.26
102	4212	3	7.32
111	1736	5	9.27
141	373	7	7.21
242	306	4	8.42
985	193	3	9.54
140	12	196	19.01
324	1882	5	40.69
109	187	54	29.98
158	205	10	6.87
2	1117	6	20.45
102	964	11	8.97
1002	517	6	47.71
144	133	44	29.52
673	284	3	11.61
144	276	12	16.95
273	584	3	10.34
155	1122	4	12.36
116	3230	3	9.04
263	243	4	6.96
194	129	23	21.62
109	172	50	10.43
756	457	3	16.58
9	1382	4	11.5
177	160	17	18.75
132	837	4	7.53
5328	111	3	12.32
128	125	51	8.71
177	107	56	10.93
421	201	5	13
256	114	19	7.48
312	101	44	10
132	701	7	15.34
193	985	3	9.54
467	464	3	13.25
530	458	9	65.95
103	320	35	21.71
109	2983	4	10.17
130	283	15	20.81
1461	180	3	11.68
16	2309	3	9.21
1590	360	3	19.24
4112	1279	3	41.17
111	3416	4	16.43
12	1802	7	6.82
102	916	11	7.68
3028	106	4	6.86
591	961	3	19.83
105	5361	3	8.42
431	168	6	13.01
817	105	11	7.47
407	556	6	37.17
103	1597	7	7.01
165	12	107	7.64
101	115	676	60.63
5439	62	3	25.9
1086	8	4	8.84
2399	110	6	23.84
142	918	5	12.37
110	5045	3	11.91
111	2270	5	12.72
150	3778	3	15.97
250	286	5	12.45
176	373	7	16.32
114	1471	5	7.71
1217	232	3	13.42
149	370	6	6.83
227	1335	3	14.11
109	1442	7	14.78
115	3614	3	8.66
264	369	3	6.71
101	2979	5	7.47
3278	127	3	13.63
5258	116	3	13.31
9	172	17	6.64
3048	101	5	7.47
169	548	5	11.98
937	101	14	11.43
219	803	5	21.59
131	603	7	12.25
198	620	3	7.13
3479	104	3	7.59
916	102	11	7.68
117	476	12	21.49
2304	519	3	26.46
279	101	49	9.83
105	785	14	16.55
101	2768	5	7.47
831	104	15	18.81
1099	1783	5	55.4
3228	113	3	8.39
1641	201	3	14.1
4638	102	3	7.32
2894	101	5	7.47
103	4081	3	7.34
117	282	14	10.49
670	58	3	9.64
111	749	9	10.79
1916	199	3	14.7
191	106	54	7.27
101	475	25	8.32
1263	1215	3	26.6
1092	965	3	23.85
104	5093	3	7.59
1080	112	7	10.57
196	1112	3	10.79
1887	8	3	8.8
101	535	22	8.35
155	198	11	7.87
116	4219	3	13.31
804	155	4	9.44
420	108	17	14.93
367	122	11	10.69
4369	108	3	10.96
948	187	4	14.32
105	2306	5	9.2
202	727	6	28.2
2807	105	4	6.79
165	1263	3	8.74
674	299	3	12.18
113	177	49	26.97
2468	119	5	19.81
1360	110	7	12.99
1431	128	4	9.43
4550	103	3	7.34
1945	115	4	7.12
280	8	9	7.6
59	543	3	13.02
303	113	19	11.86
3347	102	4	9.76
267	142	15	25.33
1116	102	10	10.45
110	1158	6	7.08
14	208	131	7.53
1545	132	3	6.73
2434	109	4	7.88
59	423	3	11.21
357	462	3	11.08
284	587	3	10.93
128	545	7	9.99
1028	120	5	6.93
4723	120	3	14.94
2872	123	3	9.56
3250	107	4	13.02
233	1098	3	12.66
358	278	4	11.36
4464	165	3	22.29
167	16	26	10.29
342	133	9	9.28
519	335	3	11.17
150	2185	3	11.11
145	195	13	6.97
672	183	3	6.74
432	142	6	7.75
460	172	4	7.14
1057	577	6	52.26
612	902	4	28.93
115	109	219	9.52
816	144	4	7.18
1710	101	8	6.95
115	309	16	8.17
103	1014	11	10.55
228	352	8	28.39
302	400	4	14.24
332	313	3	7.24
757	408	3	15.4
108	139	119	48.13
1355	108	7	11.03
132	527	6	8.19
1434	8	4	11.47
108	189	42	10.02
132	579	8	16.64
263	2238	6	52.36
110	1666	7	18.87
115	2893	3	6.68
534	311	3	10.63
119	556	7	6.77
4042	21	3	17.92
16	191	18	7.3
1832	8	3	8.8
4223	106	3	8.48
59	936	3	16.4
1336	110	6	8.97
16	9	49	22.1
880	202	4	16.06
160	117	45	28.17
3167	108	3	6.81
768	12	17	16.28
594	481	3	15.29
384	103	41	65.68
327	175	5	6.76
528	130	6	7.61
4	2529	4	51.86
1613	304	4	26.9
244	327	11	47
3550	12	4	8.35
1234	173	6	29.22
753	8	5	9.5
106	2441	5	14.14
207	150	62	242.91
120	2992	3	8.55
1492	259	3	16.61
1616	1443	3	29.57
12	272	42	10.04
149	624	9	28.34
204	607	3	7.31
518	241	3	8.43
2817	120	3	8.55
2673	142	3	12.99
12	2	181	35.49
614	136	5	7.2
3930	109	3	6.97
590	114	10	11.42
108	3692	4	14.61
102	1502	7	6.96
2063	109	5	10.85
229	444	3	7.15
264	4640	3	28.86
429	287	3	8.85
180	1490	3	12.32
381	765	3	15.04
4945	107	3	9.76
109	3496	3	6.97
102	1324	12	29.29
107	245	29	7.66
138	263	13	15.7
107	104	683	49.64
275	111	22	13.43
127	898	5	9.58
3633	469	4	45.24
2610	101	6	8.96
127	973	8	25.55
1079	152	3	6.66
115	1255	6	10.69
191	996	3	9.47
1103	1224	7	77.03
749	138	5	9.13
4332	102	3	7.32
785	101	20	23.14
116	5164	3	13.31
157	1220	3	8.1
131	108	115	13.74
238	168	7	6.74
134	2796	3	11.85
156	2924	3	15.1
108	1357	6	8.51
127	2184	3	8.87
112	3903	3	8.26
111	342	16	8.97
315	641	3	12.14
238	299	5	11.74
743	157	5	12.93
181	57	16	7.58
2838	8	4	20.37
132	275	16	24.92
127	3570	3	13.63
346	271	7	26.92
132	21	50	23.97
1951	105	6	8.98
905	105	10	7.86
124	2317	3	8.59
391	906	3	16.14
818	661	3	19.18
9	1999	3	9.77
103	4675	3	7.34
291	249	5	12.22
3419	137	4	24.99
119	110	184	50.27
359	198	5	9.96
8	104	166	23.83
879	109	8	7.56
352	101	47	30.23
12	1142	10	7.6
493	133	6	7.39
711	222	3	9.77
619	270	3	10.55
307	816	3	13.45
1157	152	3	7.06
950	85	3	14.9
544	365	3	13.02
115	409	12	8.03
155	1723	6	31.57
12	3015	5	10.44
1702	207	3	14.3
271	180	7	12.01
1702	148	4	15.1
1630	8	3	8.02
2262	110	4	7.21
122	290	12	10.39
264	746	3	11.37
535	164	4	7.45
207	196	10	16.64
222	1155	3	13.1
122	175	30	16.61
3633	102	4	9.76
418	102	21	7.72
394	865	9	72.11
3633	163	3	17.7
2017	787	3	27.9
349	181	7	15.94
12	152	134	9.58
108	3827	3	6.81
12	319	37	13.61
505	178	5	12.69
1132	104	9	7.85
596	142	7	15.85
703	158	6	17.49
104	2457	5	7.91
927	109	11	19.16
9	2135	3	9.77
103	1721	8	14.01
393	254	3	7.06
612	1660	3	24.4
156	1255	3	8.72
12	1414	9	10.1
107	1304	7	8.67
260	605	3	9.99
102	116	454	81.42
833	101	17	12.35
115	229	27	14.96
209	354	4	6.95
472	178	4	8.06
1798	136	3	7.72
133	1857	4	13.5
1473	154	4	15.27
115	179	38	12.25
108	57	96	12.06
3879	103	4	9.79
1777	112	7	20.18
302	449	4	15.75
338	355	3	8.26
151	122	36	8.35
918	105	11	10.79
285	168	6	7.11
109	927	11	19.16
109	1002	10	16.46
119	360	11	7.58
374	626	4	20.11
1105	556	3	20.43
139	542	6	10.24
108	567	11	7.43
801	8	5	9.94
193	488	4	9.59
338	110	24	25.37
1062	612	5	41.08
141	997	4	7.95
184	14	161	9.01
319	108	20	9.04
2386	157	3	13.44
194	759	3	8.01
2109	119	5	17.01
319	234	4	8.24
138	1485	3	7.11
153	1032	3	7.03
102	361	27	9.27
685	350	3	13.52
144	816	4	7.18
1502	102	7	6.96
619	154	4	7.06
102	478	20	10.55
155	1728	4	16.46
1535	2523	3	34.14
252	421	3	7.94
2809	102	5	12.2
148	1531	3	8.59
106	1794	7	11.38
180	550	9	36.57
105	5113	3	8.42
2791	101	5	7.47
1108	132	4	8.03
107	123	265	137.28
121	740	6	7.09
156	109	59	7.49
121	664	6	6.66
305	352	4	11.88
12	399	24	6.86
134	361	9	10.6
103	1976	6	7.08
28	2664	5	64.11
749	142	9	30.06
110	2417	4	8.84
146	3097	3	13.37
110	2621	5	14.75
1118	105	10	11.81
265	57	9	6.89
2669	8	4	20.37
122	367	11	10.69
110	693	15	30.57
771	153	4	8.66
699	106	12	7.36
1442	148	3	8.59
2383	130	3	9.88
288	161	15	39.09
181	189	10	11.17
433	103	23	14.69
101	304	48	16.27
165	286	6	6.68
407	360	9	51.87
122	2217	3	7.03
140	3695	3	14.43
727	202	6	28.2
109	3672	3	6.97
101	112	693	38.04
112	2098	4	7.9
12	1015	14	18.93
8	2003	3	9.74
121	306	17	19.42
105	2432	5	9.2
121	106	232	14.19
105	4527	3	8.42
1768	122	4	9.71
542	119	8	8.6
361	131	11	14.9
2388	119	3	7.22
630	189	3	6.9
9	101	229	7.72
106	2881	4	6.86
119	2009	4	10.99
104	407	20	7.09
270	276	6	16.88
123	136	55	16.86
271	872	3	12.83
808	118	14	46.46
147	584	5	8.91
172	248	7	9.12
152	294	9	12.74
103	5062	3	7.34
116	2108	4	8.87
965	127	5	10.68
119	791	7	12.11
650	132	6	10.41
109	101	943	121.76
135	1737	3	7.55
132	650	6	10.41
150	265	15	29.93
290	430	3	9.49
421	252	3	7.94
124	2646	3	8.59
163	751	4	9.58
177	120	39	28.37
102	4382	3	7.32
747	135	5	8.37
747	192	3	7.76
231	199	7	9.88
3039	115	3	6.68
343	108	22	15.49
872	170	3	7.02
724	110	9	9.11
263	264	8	26.14
1827	21	5	19.61
144	106	121	12.97
286	115	16	6.74
571	119	10	16.01
173	535	4	8.71
4081	103	3	7.34
144	159	20	8.41
8	801	5	9.94
114	198	35	15.68
925	121	9	22.68
124	417	10	12.81
129	1083	4	7.84
165	1128	3	8.28
252	727	7	40.99
145	755	6	14.86
989	170	3	7.66
472	799	3	16.91
263	518	3	9.3
106	1405	7	7.6
103	447	25	23.01
180	666	3	6.71
494	234	3	8.03
3827	108	3	6.81
124	12	325	70.02
951	126	5	8.83
112	970	12	30.79
108	4668	3	10.96
108	2541	5	13.21
481	235	35	337.1
173	283	7	10.92
102	686	14	8.56
374	332	3	8.58
979	330	3	15.16
800	218	3	9.72
21	160	36	28.74
4096	102	3	7.32
516	104	16	6.75
1986	102	7	11.75
158	476	5	9.15
267	138	18	32.05
13	101	51	7.97
4305	909	3	38.83
163	1057	3	7.74
131	1633	3	6.96
3194	102	3	7.32
2197	102	6	9.6
141	113	106	56.23
12	3317	4	8.35
457	478	3	13.26
118	199	25	10.55
169	125	25	9.15
171	738	3	6.72
104	107	683	49.64
264	101	64	30.9
1165	127	9	36.44
117	113	134	25.3
182	127	18	7.73
254	102	39	8.64
123	517	7	6.99
636	555	3	16.69
373	1809	3	21.19
886	101	16	11.18
117	238	15	7.18
121	2791	3	8.97
150	1286	3	7.52
130	1250	6	18.58
3219	2015	4	62.95
148	1020	4	9.94
103	1141	9	7.27
130	1115	6	16.54
968	145	4	9.18
212	802	3	9.23
2405	147	3	12.24
203	883	3	9.6
1142	148	5	16.28
1775	119	5	13.37
106	8	165	45.31
2209	112	5	12.99
127	266	12	11.26
127	334	9	8.58
121	408	9	7.19
127	137	35	7.33
2117	193	3	15.51
230	106	40	8.7
149	12	168	34.03
293	574	3	10.88
512	110	12	10.63
102	5247	3	7.32
421	1323	3	19.78
105	1069	11	15.76
1856	117	4	10.49
147	115	55	6.65
259	535	3	9.65
105	918	11	10.79
1067	3261	4	53.84
104	247	58	55.76
187	373	5	9.79
109	1330	7	11.37
264	257	4	7.56
611	57	5	7.6
104	148	119	7.85
1117	103	10	8.87
400	123	12	16.18
138	1005	4	7.56
105	2128	7	19.66
840	236	3	11.2
149	316	7	7.25
1995	149	3	10.21
2461	118	4	12.63
115	1904	4	7.12
589	555	5	33.21
130	4	4	13.18
417	349	4	15.42
121	1336	6	15.1
701	376	3	13.97
4109	350	3	31.38
3351	3350	4	70.59
691	104	14	9.47
471	543	3	14.49
149	1585	3	9.4
161	940	3	6.82
1103	622	4	30.59
162	197	13	13.22
4884	102	3	7.32
5381	111	3	12.32
162	133	36	31.15
1280	101	12	17.93
4279	104	3	7.59
141	153	26	13.41
2161	106	6	11.78
112	4363	3	12.5
1440	119	4	6.81
1384	105	11	30.91
221	211	6	7.41
284	344	9	39.96
102	4654	3	7.32
205	351	6	13.98
135	2080	3	9.26
146	1802	3	8.93
416	139	6	6.92
109	509	12	7.87
146	1854	3	9.73
200	264	7	13.39
256	153	8	8.42
102	2304	6	14.64
604	7	11	54.96
5216	105	3	8.42
421	155	5	7.34
919	103	12	10.65
118	431	9	7.22
1636	166	3	11.08
2933	106	5	14.14
242	182	6	6.98
2645	110	4	8.84
242	121	22	22.66
277	247	4	8
291	616	3	11.22
161	617	4	7.8
385	596	5	28.07
107	1969	6	11.41
214	136	15	11.31
322	158	7	10.2
168	300	7	10.68
116	3225	4	17.74
168	241	13	26.63
796	140	9	29.01
168	101	130	9.05
1101	2704	3	32.93
143	181	37	76.46
1097	101	12	6.77
176	557	4	9.21
420	528	8	53.79
121	248	23	27.99
12	1068	14	22.77
340	197	6	13.1
3871	109	3	6.97
101	154	168	13.26
201	101	104	33.29
4382	104	3	7.59
110	2984	4	11.18
101	254	66	28.06
116	2537	4	10.57
974	330	3	15.16
12	2197	6	7.65
952	244	5	26.12
1420	1148	4	40.91
259	115	23	15.22
226	205	8	12.89
101	3013	5	7.47
116	661	10	14.19
115	3580	3	8.66
106	4901	3	8.48
1048	106	9	7.42
101	3117	5	7.47
547	14	31	8.46
9	1	12	6.94
1743	155	3	10.28
104	576	17	11.67
1667	105	9	25.28
104	500	23	28.18
270	121	19	19.28
148	240	12	14.92
567	221	3	7.79
115	1288	5	6.96
3709	12	4	8.35
203	117	39	51.82
2864	106	4	6.86
4715	105	3	8.42
113	1844	4	6.79
1723	134	3	7.5
154	1613	4	15.27
12	404	31	19.74
912	275	3	13.32
408	226	4	9.95
121	713	6	6.66
117	2351	3	7.87
864	910	12	137.48
138	105	133	6.79
2739	8	4	20.37
792	121	9	19.43
4201	106	3	8.48
200	1862	4	22.78
743	129	5	7.9
109	2093	5	10.85
197	1007	3	9.68
181	224	9	12.97
151	1284	4	12.87
106	2220	5	6.88
219	339	4	7.32
1667	667	8	92.47
103	5264	3	7.34
486	102	20	12.55
198	146	18	19.67
1053	174	3	9.01
794	144	4	7.54
105	109	435	9.91
345	199	7	17.62
610	101	21	10.48
528	405	3	12.83
57	236	13	12.65
344	1703	3	19.56
1948	352	3	21.65
248	339	14	70.69
211	16	16	7.54
1005	552	3	19.19
7	1182	5	22.64
734	794	4	29.38
140	796	9	29.01
1600	265	3	17.79
241	444	3	7.78
105	1372	7	7.49
202	3975	3	26.41
1824	3271	4	59.5
108	343	22	15.49
173	2377	3	15.2
801	125	5	7.09
266	140	10	8.6
132	109	97	7.58
133	1961	3	8.05
950	173	3	7.79
103	792	12	6.97
2484	130	3	9.88
566	143	6	11.58
125	240	39	98.82
130	707	5	7.61
180	461	4	8.21
2467	106	4	6.86
112	105	349	8.7
731	8	8	23
8	9	420	3376.65
287	117	16	15.85
1826	134	3	8.28
672	205	3	7.67
442	778	3	15.97
119	4908	3	15.02
180	261	8	15.09
215	217	8	13.63
180	313	5	7.36
148	1261	3	6.97
469	1434	10	108.27
106	2001	5	6.88
725	157	4	8.6
105	4068	3	8.42
102	202	60	19.62
306	119	15	12.82
102	131	186	10.24
167	57	56	116.45
111	3769	3	8.1
173	628	5	14.43
116	1324	5	7.49
119	376	12	11.15
194	863	3	8.87
3329	104	3	7.59
5309	107	3	9.76
313	174	6	9.47
102	5060	3	7.32
679	178	3	6.68
108	167	57	10.75
3134	111	4	11.7
553	127	7	11.84
1434	102	11	26.85
1283	146	3	7.11
1248	123	5	10.51
1709	133	3	7.28
62	2387	3	17.66
763	101	18	11.17
3713	102	4	9.76
140	1820	3	8.7
395	138	7	7.95
122	192	20	6.67
2651	114	4	9.95
610	494	3	15.69
244	109	25	7.96
1505	222	3	15.35
548	256	3	9.46
170	366	5	7.03
105	352	24	8.44
1016	1249	3	25.64
117	654	6	6.78
16	3880	3	12.79
101	910	17	18.97
4194	103	3	7.34
120	108	161	6.78
148	491	6	10.61
223	189	7	8.14
2311	2013	6	95.28
131	2887	3	11.26
105	4809	3	8.42
12	235	51	11.09
121	967	5	7.53
1571	137	4	13.07
973	117	7	15.21
105	4705	3	8.42
269	105	43	29.49
147	2405	3	12.24
12	110	591	41.41
545	127	10	23.34
389	102	23	7.17
2080	135	3	9.26
5396	102	3	7.32
172	753	5	16.05
105	104	889	98.16
105	165	83	10.92
1277	3333	4	55.31
522	133	6	8
117	973	7	15.21
2067	337	7	72.47
188	421	5	12.12
337	289	3	6.85
1092	122	6	13.16
103	1896	6	7.08
145	1183	4	10.28
106	871	11	9.71
697	121	6	6.66
203	128	37	61.38
166	433	5	8.91
3978	1121	3	40.12
255	874	3	12.67
202	504	4	12.06
192	122	20	6.67
138	108	101	13.61
12	491	26	22.26
1179	108	9	16.39
5170	115	3	12.92
102	1146	9	7.21
1922	119	5	14.98
192	175	20	44.28
218	556	3	7.84
5084	103	3	7.34
16	2714	3	10.68
154	202	11	10.45
566	205	3	6.66
3181	9	3	14.57
1070	1127	4	36.46
142	1283	3	6.77
261	246	6	15.05
142	1351	8	37.31
125	235	13	6.88
281	249	8	26.28
272	14	79	14.96
173	948	3	7.79
262	377	3	7.14
161	290	8	13.72
918	457	3	17.56
119	269	15	8.58
57	167	56	116.45
3019	104	5	12.65
3419	113	3	8.39
776	138	5	9.57
1330	109	7	11.37
291	123	12	7.81
132	245	12	9.88
132	296	14	21.54
199	278	7	13.99
157	421	5	7.59
108	403	18	16.12
346	241	10	42.23
487	276	11	64.85
108	487	15	14.05
199	118	25	10.55
2217	111	4	7.69
2357	104	6	15.19
373	138	9	12.13
1516	125	4	9.81
559	144	5	7.8
139	586	5	7.5
790	1003	3	21.65
16	58	63	233.7
164	605	4	7.94
890	104	11	7.28
946	118	6	9.05
478	102	20	10.55
458	172	4	7.14
1225	109	7	10.07
4856	104	3	7.59
603	101	27	33.03
111	1465	6	10.87
150	989	4	9.54
108	236	28	9.35
117	2041	4	11.87
108	303	25	16.51
141	823	5	10.54
157	174	16	14.29
105	1107	9	8.47
2021	117	4	11.87
500	106	15	8.4
228	516	3	8.16
155	2024	3	12.07
119	2826	5	25.05
136	614	5	7.2
106	2066	5	6.88
115	262	18	8.1
235	161	9	10.28
342	103	35	23.92
111	3908	3	8.1
161	367	6	8.92
377	264	5	16.23
102	336	30	13.28
1202	336	4	25.67
185	230	7	8.83
155	804	4	9.44
2235	155	6	37.18
212	150	13	11.56
130	1838	3	7.82
2343	105	5	9.2
105	4872	3	8.42
108	3875	3	6.81
490	237	3	7.93
12	14	3185	50.87
376	164	5	6.72
58	196	8	14.57
12	168	103	10.14
369	113	14	8.28
122	132	59	18.92
433	575	3	14.41
2137	116	4	8.87
461	365	3	11.13
395	330	4	14.49
1122	218	3	12.23
131	515	6	7.14
584	183	4	10.05
132	1182	6	19.29
220	787	3	9.95
384	133	9	12.03
163	1338	4	14.67
117	719	6	7.2
160	314	6	6.86
186	582	5	15.31
105	2343	5	9.2
121	512	9	11.35
230	144	11	8.77
176	101	129	33.07
635	1386	9	102.05
106	120	248	14.29
155	102	116	16.9
2018	937	3	29.68
125	1836	8	45.12
968	107	8	7.36
579	132	8	16.64
5059	104	3	7.59
3201	1486	3	43.21
190	1435	3	12.12
215	2067	7	61.18
101	466	24	7.51
155	294	8	10.75
105	1058	9	8.47
788	677	4	28.23
139	2058	3	11.25
102	5250	3	7.32
1029	124	5	9.11
2276	130	3	8.74
7	604	11	54.96
103	4007	3	7.34
101	2873	5	7.47
449	202	5	15.3
308	12	39	13.89
242	1186	3	13.81
122	784	6	9.08
3432	119	3	10.7
485	150	10	27.99
929	137	6	16.41
539	14	31	8.46
598	119	7	7.16
183	112	56	46.56
118	126	66	7.15
150	481	35	241.4
391	217	4	8.84
118	221	19	7.49
1496	336	3	19.02
57	929	5	12.01
1051	112	10	22.12
1350	205	3	12.15
148	3557	3	15.9
193	2618	3	16.72
189	1021	3	9.73
260	144	10	9.86
101	1277	10	6.69
126	1855	3	7.14
435	1567	3	21.04
4675	102	3	7.32
3497	109	4	14.84
105	3159	4	6.79
105	3218	4	11.23
1068	113	7	10.84
105	3294	4	11.23
108	4369	3	10.96
4252	104	3	7.59
103	222	46	9.84
168	238	7	6.74
252	882	3	12.81
904	2718	3	31.73
335	102	28	7.28
106	1122	8	6.85
592	140	5	7.17
2895	107	4	8.45
141	569	5	6.85
421	14	41	11.19
150	182	21	24.51
4901	106	3	8.48
105	2082	5	6.79
622	147	5	9.56
200	529	4	11.22
140	115	92	33.85
4090	171	3	23.76
136	2717	3	12.08
291	621	3	11.22
12	2194	6	7.65
370	251	4	10.57
220	364	5	12.49
111	1034	6	6.93
114	3853	3	8.57
390	461	3	11.83
117	569	7	7.6
1039	153	4	11.18
2446	122	3	8.13
2979	115	3	6.68
365	544	3	13.02
220	481	3	7.03
692	131	11	33.6
226	143	22	41.34
188	878	3	8.73
123	121	102	41.53
664	110	11	14.46
122	1092	6	13.16
171	1074	5	20.94
110	115	197	10.79
1020	148	4	9.94
1361	105	9	13.47
111	2379	4	9.34
578	104	17	11.67
2416	104	5	7.91
3473	104	4	10.12
2128	101	7	10.45
2200	114	4	8.28
666	140	10	30.62
293	101	47	10.23
4287	104	3	7.59
117	2874	3	9.3
106	482	15	6.98
133	127	46	17.5
1673	135	3	7.55
101	142	209	7.58
687	135	6	12.11
4145	2325	3	46.35
130	1585	3	7.05
1113	158	3	7.77
133	287	10	8.47
527	167	4	7.3
7	907	3	9.64
3809	104	4	10.12
3104	101	5	7.47
171	922	3	8.12
106	4733	3	8.48
110	199	36	10.74
110	270	28	22.62
148	2605	3	12.22
103	3846	4	9.79
106	4853	3	8.48
208	178	8	7.69
152	107	83	10.08
105	715	13	9.61
952	323	3	14.6
1687	716	3	25.15
417	249	3	7.3
126	686	6	9.42
101	12	1967	155.44
4853	112	3	12.5
615	108	10	6.91
1514	57	3	7.32
4470	106	3	8.48
430	251	3	7.49
124	1250	4	7.16
987	610	3	20.06
12	1020	11	7.44
774	246	3	11.04
156	599	4	7.31
121	244	17	11.22
107	616	22	48.06
1097	153	4	11.72
131	2474	3	9.78
542	122	7	7.72
3129	106	4	6.86
121	103	280	18.22
116	5381	3	13.31
130	12	212	9.5
2474	131	3	9.78
101	1365	10	6.69
246	436	3	7.58
448	249	5	18.36
130	301	10	8.7
12	1788	7	6.82
8	616	6	11.15
109	238	28	10.18
59	58	5	15.18
16	1086	5	10.71
21	496	26	120.14
140	129	68	74.96
1888	114	5	11.53
910	101	17	18.97
128	13	12	9.2
183	401	4	6.73
128	160	42	36.8
1322	3287	3	36.68
863	194	3	8.87
150	133	35	17.88
108	913	8	8.01
4186	104	3	7.59
1090	216	3	11.47
103	4914	3	7.34
146	1698	3	8.93
106	3913	4	11.31
297	395	3	8.22
14	136	417	14.19
1950	133	4	13.5
328	2227	3	21.23
111	2009	4	7.69
477	349	4	16.85
114	2821	3	8.57
2485	111	6	24.66
118	138	55	8.88
129	2438	3	10.08
246	137	13	13.48
550	180	9	36.57
2733	108	4	9.96
263	529	7	36.14
273	12	39	7.19
550	119	8	8.6
494	105	18	12.58
263	379	3	6.88
142	2071	7	45.72
130	344	12	16.95
136	277	9	6.77
109	2794	4	10.17
228	979	3	11.92
103	384	41	65.68
