5974	333
777	334
803	335
3500	336
26	337
247	338
2503	339
7595	340
3071	341
4201	342
1644	343
637	344
2796	345
8446	346
2006	347
8375	348
4436	349
7294	350
846	351
188	352
1802	353
8685	354
2635	355
3755	356
8177	357
1253	358
4402	359
7520	360
414	361
7978	362
2344	363
5330	364
5818	365
4790	366
8312	367
8952	368
508	369
1793	370
209	371
8501	372
454	373
1120	374
161	375
3301	376
828	377
2830	378
5372	379
6792	380
4894	381
2489	382
8444	383
4674	384
7319	385
8763	386
4091	387
1391	388
6854	389
6876	390
8867	391
4755	392
4138	393
410	394
8592	395
7247	396
2345	397
4434	398
4769	399
2024	400
6925	401
1960	402
944	403
7783	404
6534	405
3913	406
4298	407
2571	408
492	409
7830	410
5971	411
4422	412
393	413
6967	414
2228	415
4262	416
1611	417
5208	418
2917	419
1004	420
959	421
8644	422
7942	423
98	424
7119	425
389	426
5067	427
2030	428
4048	429
1327	430
6163	431
463	432
6346	433
6860	434
5876	435
3955	436
2214	437
8989	438
5050	439
1734	440
166	441
152	442
6375	443
642	444
1483	445
7548	446
686	447
5413	448
4488	449
7390	450
8107	451
6222	452
8542	453
6542	454
6065	455
3885	456
1957	457
5695	458
6934	459
4444	460
7140	461
8223	462
2347	463
5160	464
8638	465
428	466
5750	467
2901	468
1664	469
3365	470
6432	471
7234	472
1009	473
7283	474
4160	475
3712	476
1126	477
1061	478
2215	479
2985	480
7807	481
7852	482
822	483
902	484
5839	485
6756	486
2355	487
6691	488
2731	489
3373	490
7681	491
6037	492
64	493
4995	494
1704	495
533	496
1954	497
5847	498
1487	499
1065	500
5769	501
7532	502
4	503
574	504
3960	505
333	506
7107	507
8663	508
7417	509
8828	510
4827	511
6433	512
780	513
888	514
431	515
5665	516
7814	517
7656	518
4194	519
5219	520
5771	521
5623	522
453	523
2817	524
519	525
3082	526
1248	527
874	528
100	529
566	530
7850	531
28	532
3495	533
6142	534
1106	535
3741	536
6387	537
299	538
6478	539
4730	540
8812	541
91	542
8633	543
3739	544
7252	545
796	546
4172	547
6879	548
5925	549
6365	550
6604	551
3731	552
297	553
5879	554
8239	555
6046	556
7821	557
7535	558
6602	559
4401	560
6287	561
3655	562
4346	563
5953	564
5272	565
4157	566
6763	567
4895	568
1812	569
1782	570
2113	571
5253	572
4896	573
2028	574
7171	575
7903	576
8237	577
4362	578
212	579
1703	580
101	581
3692	582
4095	583
1255	584
4857	585
2803	586
6764	587
8621	588
3447	589
6382	590
1914	591
4070	592
1471	593
2542	594
816	595
8179	596
2629	597
8403	598
5785	599
4991	600
8482	601
2955	602
4986	603
2536	604
6970	605
8280	606
1546	607
1094	608
2357	609
4594	610
8969	611
289	612
4756	613
761	614
7878	615
1382	616
5659	617
9054	618
6022	619
5064	620
536	621
8836	622
2350	623
3287	624
28	625
3727	626
4744	627
8628	628
2673	629
8572	630
6978	631
62	632
4603	633
7986	634
3427	635
3925	636
1863	637
6460	638
7564	639
3543	640
2065	641
8409	642
8539	643
5349	644
3983	645
7343	646
3919	647
2287	648
5795	649
2592	650
7231	651
6454	652
869	653
8498	654
698	655
4518	656
5741	657
668	658
7139	659
2526	660
6143	661
7433	662
7477	663
1880	664
7461	665
6014	666
7153	667
818	668
363	669
6004	670
6054	671
8815	672
513	673
554	674
633	675
1311	676
6377	677
5889	678
5521	679
1604	680
6606	681
1335	682
3221	683
6562	684
4969	685
2982	686
2899	687
3962	688
3213	689
7049	690
1288	691
1203	692
8023	693
477	694
2403	695
4131	696
6171	697
7509	698
3069	699
8658	700
7794	701
5894	702
4461	703
5590	704
1903	705
3993	706
3026	707
151	708
1843	709
9045	710
4798	711
7734	712
2	713
8384	714
7518	715
1779	716
2500	717
6714	718
8270	719
7325	720
4715	721
7226	722
4311	723
6512	724
6938	725
6926	726
5249	727
2951	728
6113	729
6419	730
6244	731
8919	732
5274	733
1906	734
1724	735
5592	736
695	737
9042	738
2615	739
5336	740
1564	741
4336	742
3432	743
458	744
8004	745
8126	746
849	747
3725	748
347	749
347	750
7	751
5594	752
2021	753
5530	754
3765	755
447	756
5589	757
8816	758
610	759
6660	760
6836	761
5777	762
8715	763
5547	764
2342	765
1692	766
4767	767
1852	768
795	769
3617	770
4285	771
7507	772
7199	773
8373	774
253	775
6748	776
8157	777
409	778
5557	779
8622	780
2454	781
5316	782
45	783
8476	784
1149	785
5611	786
1919	787
266	788
4725	789
4856	790
1514	791
4235	792
3178	793
7682	794
8084	795
6278	796
4647	797
16	798
8311	799
18	800
7786	801
826	802
7207	803
3179	804
1978	805
4678	806
8687	807
8047	808
384	809
333	810
2064	811
3117	812
243	813
2779	814
7281	815
7192	816
8041	817
6850	818
2864	819
851	820
4339	821
6248	822
8036	823
7822	824
231	825
2191	826
6582	827
710	828
6900	829
59	830
4676	831
5671	832
708	833
7883	834
2237	835
1661	836
7111	837
5560	838
1822	839
1585	840
5176	841
1029	842
7239	843
8341	844
8737	845
412	846
5035	847
5870	848
3019	849
3313	850
3339	851
6842	852
6617	853
3466	854
3678	855
4639	856
4218	857
303	858
6973	859
7219	860
7844	861
3494	862
1384	863
125	864
8713	865
7572	866
5505	867
7419	868
1457	869
9067	870
7963	871
5761	872
7017	873
1723	874
6456	875
180	876
3877	877
8852	878
6490	879
3123	880
235	881
6063	882
5430	883
3667	884
951	885
4808	886
1541	887
5137	888
1112	889
5021	890
4711	891
7705	892
1104	893
4485	894
6357	895
5626	896
6728	897
7882	898
2289	899
3809	900
8421	901
2303	902
4523	903
1491	904
8605	905
4464	906
8686	907
2535	908
7565	909
8981	910
2713	911
2169	912
6578	913
8073	914
7176	915
1747	916
4214	917
1705	918
5189	919
7098	920
2029	921
62	922
2159	923
7906	924
5229	925
1799	926
7323	927
4984	928
5276	929
3281	930
3297	931
6472	932
6295	933
61	934
8391	935
7034	936
3662	937
1629	938
6305	939
3501	940
785	941
3863	942
1968	943
4955	944
7914	945
8927	946
3805	947
7265	948
1717	949
5230	950
3689	951
2801	952
3091	953
3354	954
5808	955
4474	956
5972	957
578	958
1256	959
4126	960
97	961
7380	962
609	963
7740	964
3240	965
429	966
495	967
620	968
561	969
8450	970
7695	971
232	972
70	973
7	974
4849	975
3630	976
691	977
8209	978
5226	979
399	980
8968	981
30	982
581	983
3074	984
1209	985
301	986
7517	987
3185	988
356	989
2009	990
8974	991
5002	992
8354	993
7275	994
920	995
4118	996
85	997
4737	998
2514	999
5443	1000
8871	1001
6736	1002
677	1003
2549	1004
700	1005
571	1006
4615	1007
7793	1008
205	1009
371	1010
2025	1011
119	1012
4582	1013
126	1014
8999	1015
4860	1016
3761	1017
2695	1018
6	1019
3699	1020
90	1021
7104	1022
5810	1023
217	1024
514	1025
429	1026
8945	1027
570	1028
3050	1029
5687	1030
4722	1031
6809	1032
3906	1033
7713	1034
1328	1035
4287	1036
2247	1037
7394	1038
8583	1039
8001	1040
9020	1041
3934	1042
4279	1043
176	1044
7061	1045
4055	1046
2670	1047
7743	1048
4509	1049
7525	1050
8435	1051
1950	1052
8095	1053
2999	1054
1844	1055
3593	1056
6316	1057
147	1058
8140	1059
7924	1060
2175	1061
3744	1062
48	1063
2696	1064
6670	1065
7773	1066
8078	1067
3086	1068
3485	1069
248	1070
1778	1071
7966	1072
3827	1073
130	1074
36	1075
451	1076
7402	1077
7977	1078
955	1079
1636	1080
5399	1081
7142	1082
473	1083
421	1084
7955	1085
1711	1086
1975	1087
29	1088
7067	1089
1787	1090
2808	1091
7629	1092
7877	1093
7414	1094
1235	1095
4018	1096
145	1097
6178	1098
6250	1099
3386	1100
1748	1101
8447	1102
3	1103
6667	1104
7047	1105
338	1106
4292	1107
1051	1108
6662	1109
118	1110
2351	1111
1683	1112
8918	1113
8864	1114
8946	1115
3567	1116
8325	1117
4146	1118
2238	1119
8010	1120
3952	1121
134	1122
3478	1123
1798	1124
1084	1125
13	1126
7529	1127
3653	1128
6942	1129
3435	1130
6847	1131
1533	1132
162	1133
5900	1134
1219	1135
6650	1136
8495	1137
7048	1138
1886	1139
2640	1140
6465	1141
4566	1142
6434	1143
5	1144
2879	1145
7306	1146
2800	1147
714	1148
2323	1149
8178	1150
3722	1151
2359	1152
5172	1153
1508	1154
369	1155
8857	1156
113	1157
4308	1158
3703	1159
5170	1160
1657	1161
2002	1162
3486	1163
443	1164
6342	1165
2703	1166
8196	1167
3745	1168
8049	1169
8963	1170
48	1171
4386	1172
289	1173
2143	1174
5178	1175
221	1176
6474	1177
8616	1178
544	1179
5207	1180
5486	1181
6933	1182
8188	1183
7570	1184
1026	1185
1811	1186
634	1187
667	1188
884	1189
6862	1190
4813	1191
7811	1192
1047	1193
5898	1194
385	1195
700	1196
255	1197
1601	1198
9047	1199
1446	1200
343	1201
831	1202
528	1203
540	1204
7693	1205
2524	1206
3832	1207
7129	1208
471	1209
6596	1210
359	1211
817	1212
3088	1213
93	1214
6192	1215
2259	1216
1630	1217
1591	1218
8971	1219
7970	1220
5765	1221
210	1222
6909	1223
388	1224
8559	1225
5337	1226
3047	1227
158	1228
5449	1229
8088	1230
5622	1231
6034	1232
1225	1233
8752	1234
5947	1235
7163	1236
3025	1237
432	1238
18	1239
2165	1240
8620	1241
101	1242
8359	1243
5934	1244
3585	1245
2911	1246
1164	1247
3579	1248
3792	1249
7916	1250
4405	1251
4202	1252
8788	1253
8693	1254
3866	1255
5470	1256
3641	1257
94	1258
6946	1259
3859	1260
4883	1261
4442	1262
4318	1263
47	1264
8731	1265
6872	1266
7862	1267
1122	1268
5991	1269
744	1270
4112	1271
392	1272
1341	1273
8061	1274
30	1275
5639	1276
8896	1277
6936	1278
5224	1279
114	1280
188	1281
3616	1282
2678	1283
5960	1284
340	1285
8520	1286
6102	1287
1052	1288
6806	1289
6135	1290
6989	1291
7958	1292
1819	1293
5832	1294
837	1295
7462	1296
5814	1297
1527	1298
1731	1299
8488	1300
1624	1301
7332	1302
565	1303
306	1304
1848	1305
726	1306
5358	1307
37	1308
630	1309
424	1310
3695	1311
6537	1312
6859	1313
5702	1314
8761	1315
4727	1316
3474	1317
4323	1318
3291	1319
2854	1320
2993	1321
2363	1322
614	1323
394	1324
199	1325
9065	1326
8982	1327
11	1328
4238	1329
3908	1330
7351	1331
8245	1332
6549	1333
6833	1334
617	1335
532	1336
8677	1337
4111	1338
4575	1339
2712	1340
318	1341
2974	1342
1135	1343
1314	1344
2758	1345
648	1346
6075	1347
5327	1348
2625	1349
1361	1350
284	1351
315	1352
8300	1353
2896	1354
4843	1355
3196	1356
2490	1357
8993	1358
6621	1359
3661	1360
3168	1361
7780	1362
9056	1363
2385	1364
1336	1365
4486	1366
5186	1367
5307	1368
1955	1369
1792	1370
279	1371
1423	1372
6983	1373
4779	1374
3423	1375
2880	1376
2789	1377
23	1378
2580	1379
985	1380
5131	1381
8065	1382
5362	1383
3526	1384
3891	1385
7774	1386
198	1387
8818	1388
7205	1389
6861	1390
8152	1391
6799	1392
4987	1393
6519	1394
1939	1395
433	1396
1453	1397
7627	1398
4462	1399
4557	1400
6114	1401
1645	1402
418	1403
1912	1404
2926	1405
8429	1406
1249	1407
1403	1408
4331	1409
898	1410
5759	1411
3632	1412
245	1413
3203	1414
6339	1415
7094	1416
2921	1417
2151	1418
6540	1419
789	1420
4777	1421
7052	1422
5258	1423
3319	1424
7166	1425
1124	1426
6421	1427
9044	1428
1357	1429
2058	1430
281	1431
6856	1432
4083	1433
2294	1434
8608	1435
3711	1436
1032	1437
7583	1438
5252	1439
5216	1440
3815	1441
13	1442
264	1443
197	1444
813	1445
2883	1446
3399	1447
7597	1448
220	1449
8437	1450
6399	1451
1751	1452
8324	1453
676	1454
3965	1455
2135	1456
1565	1457
5175	1458
6205	1459
4039	1460
7336	1461
4049	1462
6553	1463
2389	1464
5725	1465
6887	1466
3562	1467
6393	1468
1506	1469
5775	1470
6138	1471
3248	1472
6870	1473
4933	1474
4569	1475
6649	1476
1330	1477
2099	1478
4512	1479
5317	1480
1079	1481
4562	1482
1721	1483
3236	1484
5851	1485
6312	1486
8900	1487
1046	1488
562	1489
8882	1490
7717	1491
8729	1492
6807	1493
7097	1494
1289	1495
262	1496
8648	1497
1270	1498
3223	1499
5417	1500
6335	1501
7522	1502
1070	1503
8897	1504
1649	1505
5006	1506
1303	1507
3861	1508
1984	1509
6772	1510
2148	1511
3842	1512
1069	1513
2642	1514
3639	1515
110	1516
1552	1517
110	1518
106	1519
8842	1520
1434	1521
4430	1522
3125	1523
3079	1524
4421	1525
4458	1526
6679	1527
5800	1528
3245	1529
6261	1530
2849	1531
74	1532
5311	1533
4101	1534
2352	1535
2564	1536
3067	1537
4833	1538
6137	1539
919	1540
407	1541
6139	1542
3721	1543
4519	1544
435	1545
5237	1546
8203	1547
3470	1548
2877	1549
2367	1550
1854	1551
5575	1552
3296	1553
2927	1554
8190	1555
4515	1556
6672	1557
393	1558
5945	1559
8405	1560
3791	1561
1160	1562
5283	1563
6158	1564
1478	1565
219	1566
3393	1567
8416	1568
7650	1569
762	1570
8284	1571
7106	1572
172	1573
2042	1574
7607	1575
7030	1576
8898	1577
2448	1578
4108	1579
3242	1580
5911	1581
4427	1582
4453	1583
4005	1584
2994	1585
5827	1586
961	1587
2729	1588
6237	1589
7070	1590
2715	1591
3436	1592
7632	1593
5959	1594
5663	1595
1839	1596
4191	1597
4494	1598
5591	1599
3812	1600
2381	1601
2540	1602
3288	1603
5825	1604
3189	1605
146	1606
8097	1607
4627	1608
3238	1609
3521	1610
721	1611
118	1612
6349	1613
2392	1614
3769	1615
2123	1616
2653	1617
2034	1618
2761	1619
8985	1620
7093	1621
5613	1622
4370	1623
5508	1624
7324	1625
8911	1626
7124	1627
8688	1628
2562	1629
7868	1630
6686	1631
1593	1632
7308	1633
420	1634
3349	1635
5570	1636
156	1637
1098	1638
3694	1639
573	1640
4665	1641
3520	1642
6101	1643
8543	1644
7152	1645
3316	1646
7091	1647
4917	1648
3637	1649
6609	1650
2069	1651
932	1652
5811	1653
8807	1654
2189	1655
2063	1656
110	1657
7112	1658
5309	1659
7451	1660
5410	1661
4943	1662
523	1663
3177	1664
3148	1665
697	1666
2520	1667
563	1668
2963	1669
467	1670
3382	1671
929	1672
918	1673
2257	1674
2070	1675
4702	1676
3914	1677
3195	1678
2827	1679
2486	1680
8035	1681
7910	1682
8161	1683
8368	1684
968	1685
293	1686
4367	1687
6712	1688
553	1689
8931	1690
8683	1691
8195	1692
8056	1693
6559	1694
3710	1695
141	1696
5647	1697
4688	1698
4546	1699
5370	1700
2397	1701
4568	1702
5140	1703
4951	1704
3768	1705
1392	1706
3048	1707
7983	1708
7134	1709
2318	1710
4938	1711
2692	1712
2432	1713
555	1714
6214	1715
4498	1716
6532	1717
178	1718
6284	1719
5210	1720
3505	1721
1665	1722
101	1723
2089	1724
7286	1725
8915	1726
699	1727
1250	1728
7642	1729
7875	1730
1503	1731
8282	1732
2285	1733
2258	1734
6940	1735
6328	1736
1587	1737
8372	1738
6190	1739
4693	1740
6068	1741
2690	1742
199	1743
5437	1744
1150	1745
171	1746
2826	1747
946	1748
5970	1749
8055	1750
5406	1751
3358	1752
176	1753
1666	1754
537	1755
6028	1756
4511	1757
3311	1758
7059	1759
1738	1760
820	1761
2567	1762
7571	1763
853	1764
2594	1765
3161	1766
7184	1767
9021	1768
1530	1769
278	1770
6814	1771
756	1772
3726	1773
309	1774
4708	1775
7855	1776
8452	1777
5610	1778
8064	1779
6995	1780
2445	1781
8243	1782
7991	1783
8507	1784
3855	1785
721	1786
7333	1787
5937	1788
2590	1789
954	1790
3059	1791
7274	1792
2995	1793
24	1794
858	1795
1985	1796
2471	1797
5076	1798
681	1799
90	1800
3762	1801
5738	1802
371	1803
1155	1804
750	1805
6466	1806
5676	1807
6769	1808
3390	1809
2940	1810
6302	1811
5792	1812
6552	1813
4428	1814
7479	1815
8012	1816
268	1817
7838	1818
2522	1819
4526	1820
3234	1821
1429	1822
966	1823
7887	1824
82	1825
129	1826
8039	1827
2452	1828
5621	1829
4841	1830
6345	1831
8789	1832
7496	1833
6751	1834
2371	1835
975	1836
5434	1837
505	1838
3950	1839
2923	1840
3794	1841
7411	1842
2095	1843
8301	1844
8805	1845
8651	1846
5461	1847
7714	1848
4252	1849
5564	1850
5669	1851
703	1852
3766	1853
3763	1854
3841	1855
765	1856
8090	1857
3790	1858
2769	1859
8050	1860
7058	1861
570	1862
4679	1863
1294	1864
7122	1865
1500	1866
3453	1867
4999	1868
7232	1869
1977	1870
2856	1871
1371	1872
7697	1873
7790	1874
6742	1875
4525	1876
7962	1877
2759	1878
1771	1879
5223	1880
8043	1881
8271	1882
6771	1883
8526	1884
7771	1885
2716	1886
7481	1887
272	1888
5867	1889
119	1890
3774	1891
871	1892
8191	1893
7161	1894
1431	1895
8165	1896
7996	1897
8258	1898
3017	1899
5168	1900
3224	1901
1007	1902
447	1903
3594	1904
752	1905
5058	1906
2511	1907
4669	1908
7559	1909
4437	1910
4264	1911
3472	1912
5717	1913
2047	1914
3545	1915
701	1916
6230	1917
9018	1918
1188	1919
6369	1920
2221	1921
3822	1922
6694	1923
3147	1924
4760	1925
8404	1926
6626	1927
6011	1928
1058	1929
362	1930
7791	1931
3720	1932
1718	1933
6439	1934
3896	1935
3037	1936
310	1937
8076	1938
5688	1939
4937	1940
4989	1941
1081	1942
7858	1943
4304	1944
6218	1945
4345	1946
4105	1947
625	1948
770	1949
5914	1950
593	1951
4334	1952
3187	1953
6103	1954
457	1955
5701	1956
8288	1957
33	1958
2996	1959
2836	1960
2302	1961
4501	1962
5848	1963
1699	1964
8015	1965
7197	1966
2878	1967
6476	1968
6481	1969
8597	1970
2912	1971
6916	1972
30	1973
3701	1974
2563	1975
2456	1976
3748	1977
4806	1978
8884	1979
5329	1980
7853	1981
6536	1982
6099	1983
1809	1984
7508	1985
6890	1986
3666	1987
185	1988
3190	1989
8822	1990
7246	1991
1415	1992
3475	1993
5690	1994
564	1995
2378	1996
6796	1997
5819	1998
3149	1999
4484	2000
1737	2001
3400	2002
1215	2003
6830	2004
1044	2005
4432	2006
416	2007
4734	2008
1066	2009
1715	2010
8529	2011
7530	2012
1566	2013
345	2014
3799	2015
6530	2016
4992	2017
3970	2018
2579	2019
1159	2020
8926	2021
5416	2022
3503	2023
2124	2024
657	2025
2092	2026
1736	2027
1888	2028
1050	2029
7568	2030
1412	2031
3690	2032
7221	2033
524	2034
3332	2035
8582	2036
407	2037
7105	2038
5585	2039
8290	2040
7639	2041
3241	2042
1581	2043
1285	2044
1889	2045
382	2046
3398	2047
6710	2048
3198	2049
8322	2050
6548	2051
493	2052
7804	2053
5187	2054
415	2055
1324	2056
7101	2057
8135	2058
3244	2059
4593	2060
5938	2061
5404	2062
7720	2063
8183	2064
2727	2065
2081	2066
6232	2067
8781	2068
753	2069
3053	2070
1096	2071
8492	2072
7344	2073
6647	2074
5419	2075
3363	2076
8175	2077
1355	2078
2469	2079
1701	2080
6418	2081
6706	2082
3277	2083
217	2084
1796	2085
5308	2086
3847	2087
7832	2088
8342	2089
592	2090
8302	2091
7084	2092
8129	2093
5902	2094
8887	2095
6600	2096
3640	2097
3940	2098
2665	2099
5924	2100
9	2101
8665	2102
6263	2103
1465	2104
5439	2105
7044	2106
2643	2107
8912	2108
5643	2109
3166	2110
3910	2111
701	2112
845	2113
3451	2114
2634	2115
1153	2116
1152	2117
2322	2118
1981	2119
5386	2120
3159	2121
8512	2122
4299	2123
3903	2124
5886	2125
7828	2126
1375	2127
6950	2128
1507	2129
6461	2130
6187	2131
8825	2132
641	2133
3714	2134
6627	2135
518	2136
58	2137
494	2138
4472	2139
4940	2140
8121	2141
3271	2142
7699	2143
6727	2144
539	2145
389	2146
8194	2147
2806	2148
414	2149
7641	2150
882	2151
8790	2152
4792	2153
7476	2154
4778	2155
4889	2156
6599	2157
4145	2158
1820	2159
2146	2160
2965	2161
7985	2162
5266	2163
331	2164
4671	2165
3780	2166
4732	2167
5650	2168
181	2169
1175	2170
6077	2171
7423	2172
4092	2173
4012	2174
3108	2175
6304	2176
2251	2177
2262	2178
6384	2179
5558	2180
465	2181
7376	2182
2192	2183
8590	2184
1470	2185
235	2186
726	2187
2106	2188
2362	2189
1325	2190
7189	2191
6702	2192
724	2193
2915	2194
8371	2195
807	2196
5864	2197
4855	2198
2518	2199
6699	2200
8647	2201
4985	2202
3206	2203
3730	2204
408	2205
1999	2206
3510	2207
5339	2208
7538	2209
7452	2210
295	2211
4295	2212
3902	2213
690	2214
3801	2215
2062	2216
4783	2217
3286	2218
3180	2219
8096	2220
7907	2221
2867	2222
3307	2223
5397	2224
7944	2225
1078	2226
3775	2227
32	2228
4740	2229
7000	2230
8358	2231
667	2232
6401	2233
2837	2234
3507	2235
7569	2236
7042	2237
3867	2238
360	2239
6863	2240
4022	2241
1400	2242
6800	2243
4383	2244
3958	2245
2519	2246
8400	2247
5527	2248
2734	2249
6116	2250
7633	2251
6196	2252
5541	2253
3648	2254
4079	2255
1626	2256
5877	2257
8714	2258
2107	2259
5263	2260
5964	2261
3664	2262
5926	2263
4909	2264
6912	2265
1022	2266
4024	2267
8343	2268
2084	2269
1342	2270
5484	2271
227	2272
3894	2273
6297	2274
6221	2275
6436	2276
1049	2277
413	2278
1222	2279
2190	2280
3654	2281
7015	2282
8497	2283
1467	2284
7981	2285
5577	2286
4923	2287
6941	2288
6191	2289
4513	2290
2798	2291
8509	2292
1359	2293
6110	2294
1176	2295
6588	2296
3322	2297
8134	2298
8827	2299
2203	2300
5837	2301
9000	2302
6899	2303
2888	2304
3394	2305
2661	2306
2561	2307
7242	2308
8549	2309
2770	2310
5460	2311
6082	2312
4616	2313
2370	2314
2755	2315
4751	2316
5331	2317
7460	2318
5469	2319
8956	2320
3814	2321
5123	2322
6087	2323
5966	2324
8029	2325
1876	2326
7951	2327
3208	2328
8337	2329
8101	2330
1062	2331
8425	2332
281	2333
4400	2334
8671	2335
2581	2336
7387	2337
4014	2338
236	2339
3753	2340
3849	2341
8885	2342
283	2343
3659	2344
6930	2345
7651	2346
984	2347
396	2348
4876	2349
3796	2350
2136	2351
8848	2352
652	2353
422	2354
5882	2355
319	2356
6523	2357
7879	2358
482	2359
7938	2360
7892	2361
11	2362
6931	2363
5424	2364
1610	2365
3939	2366
3826	2367
8773	2368
1237	2369
3452	2370
960	2371
1368	2372
7175	2373
7956	2374
503	2375
1134	2376
7835	2377
1023	2378
1130	2379
1773	2380
2140	2381
159	2382
148	2383
7445	2384
5289	2385
7487	2386
734	2387
3352	2388
5415	2389
3331	2390
8366	2391
4209	2392
1211	2393
4230	2394
5700	2395
607	2396
6157	2397
1813	2398
2848	2399
872	2400
2155	2401
2207	2402
1943	2403
2138	2404
5697	2405
5462	2406
6607	2407
1174	2408
8338	2409
8230	2410
4908	2411
1293	2412
8410	2413
1554	2414
4608	2415
8079	2416
5394	2417
381	2418
2950	2419
3797	2420
7491	2421
6917	2422
6140	2423
3016	2424
4371	2425
1931	2426
6506	2427
3517	2428
5538	2429
3275	2430
935	2431
1929	2432
1216	2433
1697	2434
4082	2435
2442	2436
5787	2437
96	2438
632	2439
6959	2440
2485	2441
8680	2442
4508	2443
4585	2444
6467	2445
2005	2446
4089	2447
4217	2448
4858	2449
1449	2450
19	2451
1528	2452
8112	2453
1582	2454
5946	2455
1765	2456
7624	2457
2405	2458
6550	2459
4196	2460
6695	2461
337	2462
4847	2463
6341	2464
3631	2465
7260	2466
1183	2467
4950	2468
4478	2469
105	2470
8232	2471
5862	2472
372	2473
4835	2474
2701	2475
3235	2476
506	2477
4165	2478
1373	2479
6012	2480
623	2481
4532	2482
286	2483
3260	2484
797	2485
7151	2486
3192	2487
5496	2488
927	2489
6463	2490
11	2491
7204	2492
7711	2493
1616	2494
7675	2495
2244	2496
2404	2497
2559	2498
5119	2499
8457	2500
6657	2501
4774	2502
207	2503
7490	2504
3368	2505
1730	2506
8717	2507
3625	2508
6945	2509
1476	2510
2260	2511
346	2512
5681	2513
8475	2514
1894	2515
3941	2516
5481	2517
103	2518
3428	2519
5710	2520
252	2521
3269	2522
166	2523
7781	2524
1575	2525
5509	2526
4915	2527
7864	2528
4408	2529
1025	2530
4119	2531
3508	2532
610	2533
345	2534
3490	2535
1198	2536
4057	2537
222	2538
1212	2539
2329	2540
629	2541
5664	2542
5562	2543
1801	2544
8978	2545
5640	2546
655	2547
1509	2548
3612	2549
8944	2550
3535	2551
3922	2552
5029	2553
6858	2554
5379	2555
3779	2556
8821	2557
5617	2558
1187	2559
34	2560
6126	2561
1900	2562
534	2563
5596	2564
323	2565
4998	2566
8813	2567
238	2568
7755	2569
1184	2570
357	2571
2492	2572
2605	2573
