159	200	4	14.41
881	115	3	12.6
564	105	3	5.47
152	177	5	16.67
165	101	22	8.28
133	206	18	98.51
12	1093	11	59.75
111	343	6	18.77
105	326	4	4.36
116	201	14	47.53
364	107	3	3.96
219	104	12	18.18
1184	111	8	56.49
110	643	17	123.2
101	612	12	38.4
106	905	4	13.45
189	119	4	5.61
245	110	4	5.6
112	262	14	58.92
161	324	7	45.5
228	161	4	16.75
1692	106	3	12.77
228	108	5	6.1
2865	106	3	17.34
115	353	3	6.28
108	385	3	5.32
392	107	7	21.57
119	156	8	13.03
597	102	9	33.05
276	132	3	9.21
334	119	5	17.87
134	110	13	9.42
101	988	6	16
1433	102	5	22.52
122	165	5	7.12
122	104	39	25.89
507	197	3	21.25
102	360	6	9.31
245	186	3	14.71
300	14	16	22.96
103	628	3	4.89
196	625	4	32.72
163	104	25	37.97
132	151	5	7.5
163	245	3	12.28
104	1832	3	12.57
464	102	5	9.62
105	250	11	24.01
198	104	11	11.17
131	118	10	10.45
105	151	15	9.82
682	129	3	15.63
923	111	3	12.35
331	14	18	34.42
552	295	5	49.69
330	974	3	31.23
202	14	37	59.12
116	2760	3	22.94
106	635	5	15.32
440	107	3	5.43
676	102	3	5.14
104	664	6	19.16
2281	109	4	26.55
116	503	7	35
104	740	5	14.94
497	206	3	21.56
101	3482	3	14.11
104	1937	3	12.57
101	3406	3	14.11
129	318	4	15.6
101	1759	5	18.88
1067	14	4	6.86
510	475	3	30.16
109	2348	5	39.68
716	117	3	12.56
1698	14	5	16.83
1171	106	3	9.86
108	644	3	8.65
150	442	14	120.62
101	1116	6	17.69
273	113	5	11.66
162	120	8	14.37
113	294	3	4.9
103	374	6	10.37
101	1326	3	5.86
173	114	6	6.44
124	101	47	8.06
114	380	5	16.1
102	687	3	5.36
155	208	3	9.19
330	142	5	25
101	489	11	26.58
367	104	9	22.14
3011	102	3	15.8
101	2710	4	19.78
110	588	3	8.84
101	2846	4	19.78
101	2794	3	11.98
4976	155	3	37.71
770	110	3	10.46
254	103	18	49.79
886	12	4	9.33
9	12	47	47.33
103	3842	3	18.15
152	103	13	3.94
765	381	3	31
109	3877	4	36.05
133	199	5	14.28
106	593	4	9.92
2287	142	3	27.36
213	258	3	16.52
213	144	3	7.96
470	104	9	29
143	197	3	7.05
101	1504	6	23.96
103	330	52	338.18
184	672	3	22.58
101	3737	3	14.11
256	112	3	3.9
1374	117	5	35.56
217	257	4	24.91
1242	112	3	14.62
114	121	16	9.31
1068	12	12	69.07
101	1521	3	6.96
832	14	8	20.44
1263	106	3	10.33
102	2303	6	44.86
177	133	7	21.56
569	104	3	4.62
158	129	8	19.82
158	270	3	12.65
279	188	4	23.43
110	287	6	15.09
101	3066	3	11.98
1419	14	6	19.89
311	103	6	7.66
186	594	3	22.01
2394	14	5	23.43
106	177	15	21.56
435	110	3	6.9
155	106	14	10.11
1250	12	4	12.47
104	3019	5	38.23
103	1245	4	14.51
117	321	3	7.02
102	3194	4	29.91
147	114	7	4.12
117	206	4	5.6
147	183	4	11.26
2	280	4	14.69
169	194	3	9.77
3228	129	3	29.32
1117	102	6	25.11
290	133	4	15.32
2054	102	7	52.34
150	545	7	52.99
118	225	4	7.79
2258	102	3	13.06
280	103	6	6.62
227	121	3	4.82
124	143	8	12.38
136	177	3	5.08
103	535	5	11.2
106	1561	3	12.04
1061	117	6	40.71
101	3455	3	14.11
402	12	5	5.85
1212	14	4	7.98
276	108	22	103.98
1961	155	8	100.71
572	120	5	25.62
500	102	19	96.19
129	156	4	4.98
12	303	6	5.05
1728	102	7	42.9
1784	142	3	24.24
1040	14	8	24.71
3008	14	3	10.74
104	833	3	6.78
101	2179	3	9.33
135	14	41	6.48
1183	14	4	7.39
188	228	12	88.48
641	107	3	7.76
175	152	5	16.33
12	555	4	6
106	1694	3	12.77
125	298	3	8.86
12	1114	7	28.7
441	114	3	8.02
112	104	66	35.23
711	142	7	54.4
129	403	3	11.94
179	602	3	21.37
101	3378	4	24.69
856	14	5	7.98
1553	12	3	9.18
132	161	4	5.85
3858	12	3	16.53
1347	119	4	26.28
939	14	6	12.95
133	288	3	9.84
101	315	17	34.75
123	278	3	7.73
1762	102	4	17.78
836	102	3	6.34
808	136	4	26.05
101	3131	4	19.78
1273	591	4	54.24
104	1154	4	14.27
1391	102	4	15.82
104	1333	3	9.84
322	14	8	4.41
701	137	4	25
144	147	5	9.31
101	1478	3	6.96
101	1530	10	61.74
1793	12	3	9.88
113	324	4	9.44
162	191	3	8.92
183	111	6	7.22
416	129	3	12.34
2398	102	3	14.26
110	1246	3	13.76
105	1059	4	14.97
102	3333	4	29.91
117	214	4	6.24
104	312	5	5.51
2	123	11	16.64
105	2342	3	15.76
840	12	4	8.93
101	463	19	67.75
369	110	4	9.57
110	943	8	49.1
637	14	5	5.71
171	259	3	13.62
104	646	3	5.35
584	117	4	17.56
142	341	36	352.19
148	356	4	20.24
101	975	3	3.98
341	125	3	9.9
973	127	6	44.87
145	163	3	4.73
180	149	3	6.83
101	1669	4	12.8
104	5226	3	22.93
411	118	3	9.51
150	873	4	29.62
679	119	4	19.71
12	3672	3	16.53
108	157	18	33
3150	344	3	40.64
101	3261	4	24.69
1858	14	3	7.23
132	103	27	14.42
1016	12	3	6.33
346	14	9	7.35
3965	107	3	21.25
110	5350	3	27.6
125	113	57	176.81
272	101	17	27.71
189	144	4	11.14
529	263	6	59.92
203	127	14	64.73
103	1955	3	12.25
1687	104	3	11.74
12	345	8	12.47
107	197	15	33.97
600	108	11	60.87
105	103	164	109.76
981	12	4	10.21
105	244	6	6.68
265	237	5	35.98
107	121	19	4.74
295	130	3	9.59
1366	14	3	4.79
156	244	16	116.97
436	299	14	165.49
240	317	3	20.09
1759	14	3	6.48
126	226	9	37.19
324	341	3	23.29
110	627	9	48.83
104	1005	11	62.31
122	534	3	12.66
181	129	3	4.51
103	5355	3	22.6
132	144	5	6.21
57	216	4	12.01
109	812	5	22.36
319	102	7	10.9
8	232	4	12.54
352	228	8	69.92
101	2028	5	22.68
103	639	9	35.08
209	12	10	6.13
806	14	8	19.57
125	153	12	34.81
102	171	24	37.7
101	1772	4	12.8
139	114	13	13.84
276	144	5	23.11
581	111	5	20.95
1390	104	3	10.4
8	2838	3	27.96
257	142	5	21.73
104	1946	3	12.57
130	2269	4	35.88
116	1277	3	16.28
105	460	3	4.41
1047	102	3	7.61
101	2193	5	22.68
122	120	36	98.3
314	113	3	5.33
305	103	14	38.89
102	1487	3	10.55
134	171	6	15.6
101	929	4	6.93
103	1867	7	46.77
703	14	6	9.57
110	2168	3	18.12
1054	117	3	15.1
2096	14	3	8.14
117	168	9	17.81
147	139	4	4.96
1	7	3	9.29
182	117	7	13.79
1165	117	3	15.97
653	101	14	53.18
117	2963	3	23.68
107	938	3	9.91
176	141	42	293.01
113	109	28	10.41
442	127	14	104.59
102	676	4	8.93
110	1143	6	36.25
2546	153	3	29.3
4277	2058	3	61.53
503	157	7	54.11
110	1464	4	22.53
104	1259	3	9.33
101	3810	3	14.11
109	110	42	26.28
985	108	10	66.21
1960	14	3	7.23
1307	14	3	4.79
724	101	6	12.23
113	561	4	15.12
1416	114	3	15.95
106	444	3	4.06
304	146	4	18.18
102	1640	4	17.78
12	898	6	19.04
121	104	57	57.46
1353	105	4	16.98
116	822	5	27.13
2	592	3	15.17
104	348	13	39.68
101	2964	3	11.98
110	333	5	12.55
636	12	5	10.79
147	522	3	16.78
12	2184	3	11.65
103	464	9	28.08
113	229	5	8.74
103	508	5	10.64
162	104	23	30.37
102	596	4	8.1
12	1973	3	10.69
1378	102	9	56.97
940	105	3	8.31
141	128	63	351.74
183	131	4	8.41
233	1096	4	41.11
101	2726	4	19.78
683	12	4	7.27
197	21	6	18.83
7	782	3	19.89
117	223	8	23.69
2702	2015	4	77.92
117	128	15	19.92
101	473	10	21.63
103	1327	4	15.24
127	152	14	44.32
283	109	7	18.07
255	260	3	19.12
1050	109	3	11.88
527	126	3	13.61
101	3033	3	11.98
187	14	18	6.58
172	262	5	28.49
315	131	3	10.23
333	108	3	4.15
109	117	18	4.07
109	228	4	3.88
256	128	5	18.33
177	105	8	4.34
284	131	7	33.81
829	788	4	52.02
128	180	3	4.25
783	232	6	62.18
101	1444	3	6.38
101	1488	6	23.96
118	1079	3	16.2
163	120	5	5.58
184	114	5	5.46
119	101	229	477.02
103	2498	3	14.43
101	3287	4	24.69
245	170	3	12.95
3276	106	3	19.54
174	143	4	9.46
1563	14	4	10.22
3210	1139	4	75.73
101	623	17	70.32
101	675	8	19.64
203	143	7	28.23
148	130	4	4.11
85	103	6	5.24
104	2321	4	23.03
1596	14	4	10.22
198	120	4	6.16
1844	104	3	12.57
216	114	6	10.95
627	109	9	47.16
110	828	4	17.11
116	188	7	13.37
122	350	3	9.3
188	142	13	64.31
1326	102	4	15.02
160	127	7	15.19
101	2216	4	15.41
104	680	8	30.58
12	187	11	5.41
483	110	4	12.55
613	108	8	38.88
262	106	6	7.77
761	14	4	4.21
145	264	4	16.48
103	1080	6	25.44
108	129	70	216.94
139	113	11	9.08
141	726	3	17.48
232	101	16	16.33
1658	543	4	56.28
2051	2700	5	105
101	1866	4	13.98
1131	107	4	17.82
101	1790	3	7.62
179	991	3	24.56
411	109	4	9.96
235	120	3	5.23
613	151	4	26.8
110	1761	4	24.54
458	14	9	13.48
118	808	5	28.94
1749	14	3	6.48
181	357	3	17.23
116	420	6	25.37
101	2315	3	10.48
104	849	4	11.27
171	193	4	15.64
111	153	10	12.19
1299	114	3	15.36
847	109	3	10.5
120	125	39	122.95
101	947	6	15.25
201	942	6	60.66
101	1098	8	29.32
446	109	3	6.68
107	499	4	10.49
12	127	36	14.73
166	113	17	42.49
12	287	13	26.19
708	111	3	10.59
12	471	34	222.54
107	149	29	58.49
102	1226	3	8.87
2325	1277	3	49.27
101	2572	3	10.48
771	128	4	23.97
2419	189	3	32.79
101	2420	3	10.48
1526	14	5	15.44
110	813	5	23.28
346	128	3	10.32
241	511	3	24.13
1351	142	8	79.95
5272	102	3	22.43
457	142	35	397.94
128	195	4	8.58
140	156	4	6.35
337	3215	4	63.09
612	106	4	10.2
168	117	23	85.84
101	1401	4	10.93
113	377	7	26.89
149	375	12	91.41
186	324	5	33.63
3017	14	3	10.74
361	12	9	16.73
2083	14	3	8.14
101	336	25	76.16
104	2884	3	16.29
201	228	5	28.84
103	1514	4	16.96
123	309	4	13.5
491	101	7	10.8
110	236	5	8.14
325	260	3	21
102	3210	3	17.98
110	354	4	8.91
127	235	14	75.27
1946	14	3	7.23
892	14	8	21.38
103	1261	3	9.03
106	308	9	21.04
330	228	3	19.46
913	105	3	8.31
106	108	65	25.12
3841	12	3	16.53
153	110	9	8.1
691	121	3	13.67
878	105	3	7.99
101	1146	5	13.46
136	108	12	5.91
1352	14	5	13.24
113	327	7	23.93
103	342	20	77.04
130	386	7	39.92
128	378	5	23.51
108	613	5	19.16
1440	102	3	9.92
164	179	5	18.94
756	102	4	9.91
118	173	5	6.93
1384	106	3	11.41
118	128	11	11.4
318	105	7	13.87
210	131	8	31.21
118	223	4	7.68
303	139	4	16.5
691	107	4	13.22
101	1327	4	10.16
136	118	18	39.12
190	165	4	14.44
456	102	6	13.26
12	807	12	55.77
532	113	3	9.26
137	151	5	8.38
191	135	3	5.75
155	104	12	4.14
101	568	5	6.17
106	179	14	19.05
113	1472	6	42.3
104	2953	4	25.62
101	464	16	50.14
1916	14	3	7.23
104	313	14	41.15
719	12	4	7.56
12	2196	4	18.58
111	1036	5	27.5
117	387	3	8.51
105	804	5	17.49
110	285	26	144.61
187	139	3	5.89
101	3056	3	11.98
2680	12	4	23.02
171	972	4	34.06
1048	105	3	9.01
149	451	10	78.67
144	260	5	22.27
543	102	11	42.9
673	101	9	24.39
5242	102	3	22.43
2140	756	7	126.49
130	214	4	10.39
150	180	3	6.98
1653	130	7	70
284	110	3	3.93
194	14	47	90.74
410	103	6	11.69
158	189	7	31.46
101	1925	4	13.98
103	795	6	20.79
750	202	3	24.27
209	143	8	35.48
252	447	4	34.09
103	675	3	5.29
619	14	11	28.56
112	159	11	16.92
57	241	9	46.53
104	1739	3	11.74
1027	102	6	24.18
428	118	3	9.9
211	114	23	99.41
105	1435	5	25.02
302	222	28	313.85
110	791	8	45.98
181	114	6	7.63
253	107	8	17.19
238	129	4	12.26
265	113	3	4.22
3012	106	3	17.34
1975	12	3	10.69
2808	119	4	36.47
104	2547	5	32.86
3560	14	3	12.85
101	976	3	3.98
393	14	9	10.22
120	103	65	67.69
249	112	4	6.68
166	283	3	13.65
122	197	3	4.09
1979	102	3	12.09
2086	113	4	28.73
4943	109	3	27.03
122	133	10	14.21
104	715	3	5.78
2206	102	3	13.06
712	118	4	20.04
105	347	13	43.86
104	2037	6	40.18
1061	127	5	36.69
206	144	3	7.42
101	3517	4	24.69
118	622	3	12.51
123	1633	3	21.02
1031	12	4	10.7
103	1049	4	12.71
101	1736	3	7.62
649	108	4	13.81
2716	14	3	10.74
1843	14	4	12.35
1105	12	3	6.7
791	14	4	4.51
102	3087	5	37.39
2540	14	3	9.27
206	103	9	6.55
232	126	3	6.6
103	2231	3	13.23
8	430	3	13.31
101	1621	5	18.88
927	102	4	11.51
142	125	7	9.88
120	258	4	10.16
101	1003	8	26.72
111	226	7	14.92
1541	110	3	15.53
109	1837	3	16.56
111	358	3	5.86
309	12	9	13.62
1640	14	4	11.2
345	128	7	35.91
2432	105	3	15.76
101	2525	3	10.48
104	923	7	29.95
107	120	42	48.16
12	510	4	5.18
186	617	4	32.12
102	419	12	40.93
114	848	3	12.08
101	2079	3	9.33
426	104	4	5.84
125	206	13	57.14
338	12	5	3.92
104	1690	5	26.04
236	108	4	4.22
144	166	4	8.23
436	1877	3	39.04
214	119	5	10.65
3842	102	4	29.91
158	174	6	22.63
109	156	19	37.4
118	437	3	10.04
1576	101	3	6.96
1565	102	3	10.55
123	195	4	7.35
152	109	8	4.5
101	299	30	92.41
517	200	7	63.38
154	1961	4	39.19
445	121	3	10.61
104	2701	3	16.29
121	166	9	19.74
354	112	3	5.92
1974	14	4	12.35
864	14	6	12.29
169	118	9	19.66
379	101	9	11.96
104	245	7	7.65
582	453	3	30.82
857	111	9	57.62
190	147	3	7.36
2849	12	3	14.36
162	175	5	17.84
113	161	27	87.88
103	386	8	18.9
103	438	6	12.71
3118	14	5	28.73
397	106	5	9.7
114	516	4	14.39
127	1600	3	21.25
101	2914	3	11.98
123	325	6	25.75
808	102	9	39.2
445	106	3	4.06
103	1582	5	24.05
666	12	3	3.98
1245	14	4	7.98
542	103	3	4.2
121	175	6	11.37
250	228	8	62.21
103	315	12	30.74
2301	108	3	18.46
105	3338	3	19.51
1032	128	3	18.17
104	1185	3	8.87
103	4791	3	22.6
104	1438	4	16.47
221	118	11	41.39
118	141	10	13.04
575	101	5	6.45
210	236	3	15.47
989	117	8	57.67
113	119	18	11.32
124	117	45	135.44
2016	9	4	36.62
294	110	11	40.93
101	474	24	103.52
103	1328	4	15.24
137	230	3	7.89
204	14	18	9.13
1614	106	3	12.04
1127	14	5	11.52
107	995	3	10.26
104	291	6	7.49
1546	102	9	60.85
5228	102	3	22.43
2255	109	3	17.56
1	2	5	15.71
138	446	6	36.7
12	335	29	120.4
134	101	108	188.64
101	1050	7	22.13
1188	102	4	13.64
3416	109	3	22.56
111	157	8	7.76
135	130	5	4.42
101	2267	4	15.41
109	1806	5	32.79
1380	128	6	51.94
479	105	3	4.54
104	681	3	5.56
875	12	5	13.91
132	518	3	14.3
105	1202	5	22.93
2826	119	5	51.83
139	112	11	8.62
285	115	3	4.96
206	124	3	4.62
984	102	6	23.32
102	101	954	2033.26
107	1169	5	24.87
145	136	10	26
142	1511	6	57.93
101	1638	5	18.88
879	102	4	11.07
245	101	10	6.01
161	310	9	62.17
125	199	5	12.43
101	2074	5	22.68
115	412	3	7.55
241	346	7	61.21
163	121	18	62
1219	12	3	7.54
248	106	5	4.45
319	124	3	8.97
345	14	9	7.35
131	103	37	34.25
271	346	3	21.87
146	12	27	17.03
743	14	4	3.94
350	786	3	30.37
1554	110	3	15.53
110	657	11	67.25
779	1637	3	42.41
101	674	6	11.26
101	726	7	16.44
265	225	3	17.44
969	102	7	29.79
594	192	3	22.27
3229	101	3	14.11
697	108	6	26.86
805	14	4	4.51
282	106	7	11.99
101	775	6	12.75
101	639	4	4.42
1774	105	4	19.78
174	12	15	9.25
2284	12	6	36.26
454	105	7	20.78
632	118	3	12.51
104	1796	6	34.55
110	1881	3	17.12
116	1382	4	25.21
1115	107	5	24.05
116	1189	4	22.92
1411	140	3	22.29
639	850	3	35.59
139	254	3	9.32
115	259	4	7.53
1626	14	3	6.48
500	119	6	30.83
1512	14	6	21.48
129	171	4	6.71
797	110	3	10.74
101	894	7	19.33
667	14	9	20.9
1661	14	3	6.48
101	1029	3	4.29
103	1688	3	11.43
101	1097	8	29.32
490	117	3	10.31
2853	119	3	24.39
166	237	3	11.97
103	3469	3	18.15
105	425	17	80.14
127	303	3	9.24
255	104	10	18
785	964	15	269.71
110	2643	3	19.34
365	103	5	6.65
102	3211	3	17.98
104	191	12	12.83
237	110	21	92.24
101	2878	5	30.87
159	422	4	24.5
118	240	3	5.38
2341	14	3	9.27
109	449	4	11.23
444	115	3	8.2
2041	117	3	20.87
716	143	4	26.34
124	201	7	20.99
387	345	5	47.26
104	3698	3	18.48
353	113	3	6.08
105	3291	3	19.51
3968	202	3	41.76
3086	105	3	17.31
101	3845	4	24.69
357	106	5	8.19
909	14	4	5.54
9	131	9	16.14
101	2929	3	11.98
143	245	3	9.84
506	107	4	10.49
348	102	5	5.87
101	3396	3	14.11
57	116	19	37.61
504	222	15	170.09
132	118	11	13.25
266	141	10	56.76
105	1495	5	26.28
132	179	9	31.83
415	101	13	30.37
111	1156	3	13.95
103	811	5	15.37
112	217	6	10.99
217	641	3	24.27
189	21	9	34.17
8	213	4	11.13
101	704	4	4.94
101	628	6	10.4
295	14	15	19.13
192	108	8	11.28
3345	590	3	47.52
107	313	6	12.89
116	284	26	162.17
389	120	3	9.26
324	109	3	4.24
3047	416	3	42.6
101	4336	3	18.52
563	102	14	64.03
7	123	7	11.03
111	214	14	44.8
584	101	5	6.45
142	324	3	11.86
686	106	4	11.11
700	112	4	16.71
945	110	5	25
1665	102	3	11.26
679	102	5	13.33
157	156	3	5.61
227	107	5	4.66
1693	109	6	42.69
144	446	3	15.02
101	1140	10	45.36
141	200	3	6.6
141	130	7	10.61
140	417	3	13.61
616	14	9	19.43
502	14	9	15.32
2492	14	3	9.27
626	105	3	6.02
1129	286	3	31.52
1697	14	3	6.48
2	233	3	7.52
104	277	15	41.51
149	188	3	7.31
2117	102	5	29.11
101	448	16	48.14
106	294	9	20.09
103	1251	7	35.09
103	1116	3	8.15
854	102	8	33.48
186	144	12	58.72
110	3113	3	20.91
452	117	4	15.37
259	112	3	3.9
230	4852	3	43.45
609	235	6	59.15
104	529	3	4.3
2317	12	4	20.44
9	187	4	9.42
256	331	3	21.2
111	1736	4	25.46
83	14	7	4.03
747	105	3	6.9
734	14	5	6.74
242	106	5	4.15
1848	14	5	18.49
140	12	25	8.24
101	3706	3	14.11
1297	101	4	10.16
168	127	4	5.85
307	149	3	12.34
154	765	3	20.24
101	1547	8	39.57
194	129	3	5.19
128	125	10	14.14
196	242	4	22.34
103	320	25	105.65
1120	12	3	6.7
101	1550	5	17.47
1104	12	5	16.47
103	1597	3	10.71
2560	14	3	9.27
101	2979	3	11.98
198	620	3	22.73
424	111	3	7.39
916	102	9	42.78
152	125	8	16.6
101	2768	5	30.87
101	2844	4	19.78
1099	1783	5	81.91
1144	102	8	40.99
101	475	5	4.75
101	535	10	24.05
196	1112	3	26.49
106	311	6	9.86
420	108	6	19.83
101	1193	3	5
103	506	5	10.64
104	3744	3	18.48
190	198	4	18.13
114	456	3	8.3
453	108	4	10.84
303	113	4	8.79
1116	102	6	25.11
221	125	4	9.97
377	107	4	7.55
102	156	30	44.56
145	195	6	22.05
1057	577	6	84.1
108	139	77	283.88
139	168	3	4.26
108	189	6	5.6
101	3536	4	24.69
110	1666	6	43.82
263	2238	4	50.86
534	311	3	26.7
206	119	4	6.35
1211	14	3	4.35
384	103	5	7.61
244	327	11	106.17
1004	14	4	5.94
1492	259	3	32.85
101	2150	3	9.33
12	272	8	8.2
149	624	4	26.32
2673	142	3	28.94
642	102	5	12.94
134	156	7	16.7
120	326	5	17.73
101	1047	3	4.29
264	4640	3	45.28
360	113	3	6.27
107	245	7	12.72
138	263	9	48.51
107	104	167	197.75
105	196	17	33.8
594	121	3	12.73
522	103	3	4.05
291	249	4	28.84
884	14	4	5.17
184	173	3	9.94
248	105	5	4.41
119	110	36	48.83
222	9	3	7.29
731	102	3	5.58
114	832	3	12.08
101	1960	3	8.4
228	109	6	9.55
1890	14	3	7.23
1234	14	3	4.35
122	175	6	12.68
376	149	3	14.04
3633	102	3	17.98
1399	102	4	15.82
12	319	6	5.69
596	142	7	51.9
927	109	3	11.15
103	1721	8	54.06
129	152	6	10.6
161	528	3	18.4
115	118	13	4.11
1777	112	6	45.59
2155	105	3	14.56
139	223	3	7.62
285	14	17	24.55
110	1717	3	16.27
119	360	4	13.36
689	112	4	16.71
105	1473	4	18.72
848	12	3	5.11
2109	119	5	43.48
57	203	8	32.66
57	251	3	9.47
12	1265	3	7.54
1502	102	3	10.55
125	141	16	43.1
2809	102	5	37.39
103	841	6	21.43
372	125	4	16.42
317	192	3	17.1
12	571	4	6.23
967	104	4	12.6
103	1976	4	19.24
749	142	6	45.67
110	2569	3	19.34
110	2621	4	29.21
1118	105	3	9.4
238	128	3	7.35
110	693	13	86.81
253	147	3	10.77
815	12	3	4.85
1102	105	3	9.4
181	189	4	16.74
903	12	4	9.75
121	159	5	5.49
101	3102	3	11.98
116	708	4	18.19
104	407	4	5.4
270	276	5	38.63
123	136	28	95.32
226	113	4	5.22
152	163	4	9.58
152	294	8	49.59
104	1320	4	15.66
965	127	3	17.68
158	114	8	8.73
109	101	365	619.69
128	294	3	9.09
177	120	14	47.76
343	108	3	4.31
2502	14	4	15.57
12	1853	5	24.55
114	277	4	8.05
124	417	3	11.24
1431	14	3	5.27
442	117	3	9.54
101	1115	6	17.69
3537	14	3	12.85
252	727	9	104.41
145	755	6	46.56
103	447	21	105.33
113	295	3	4.9
12	1988	4	17.12
397	105	4	6.2
102	686	5	13.74
800	218	3	25.68
347	111	3	5.68
1986	102	3	12.09
200	125	3	4.93
267	138	9	48.73
4305	909	3	54.87
118	199	8	21.76
171	738	3	21.66
197	144	4	11.6
116	1016	3	14.39
1165	127	3	18.95
117	113	23	18.2
182	127	5	11.25
1464	14	4	9.37
354	14	15	25.37
130	1115	5	37.76
101	490	17	58.16
2209	112	4	28.48
137	103	27	18.03
127	266	5	18.51
105	918	6	25.48
104	247	28	104.68
1402	14	3	5.27
1082	12	4	11.24
197	103	19	34.24
948	101	4	6.93
101	573	8	17.19
137	144	7	13.73
130	4	3	20.63
106	220	7	6.65
101	1342	4	10.16
190	107	19	49.61
849	14	5	7.98
183	12	13	7.98
2557	105	3	15.76
205	351	5	35.95
416	139	3	13.46
1151	103	3	8.57
102	2304	6	44.86
2645	110	4	29.21
5205	14	3	17.23
297	103	5	4.59
277	247	4	28.3
114	231	5	8.86
161	617	4	28.39
251	127	4	12.57
114	120	13	3.95
168	300	3	14.44
143	120	8	9.4
143	181	6	19.96
176	557	4	29.89
103	1551	3	10.71
259	115	8	25.17
116	661	5	24.68
104	456	9	28.49
159	157	4	9.84
491	117	3	10.31
1048	106	3	9.04
547	14	9	16.92
1743	155	3	26.28
104	576	7	22.44
2	481	4	20.77
104	500	19	99.33
148	240	5	22.06
104	2173	3	13.55
101	707	4	4.94
203	117	32	172.4
12	404	23	98.5
1581	106	3	12.04
2069	14	3	8.14
524	106	3	5.16
192	119	9	25.74
104	968	3	7.71
181	174	3	9.67
151	1284	3	23.55
104	1088	3	8.45
1667	667	7	114.83
103	5264	3	22.6
198	146	5	17.12
104	1676	3	11.74
7	1182	3	22.54
101	3319	4	24.69
1600	265	3	33.07
105	1372	4	17.8
108	343	9	30.94
1428	129	3	20.98
163	146	5	12.52
101	1926	3	8.4
125	240	37	282.72
102	375	4	4.13
287	117	6	20.15
101	1775	3	7.62
180	261	3	14.78
469	1434	10	163
725	157	3	20.18
306	119	5	16.82
553	127	4	20.92
1434	102	11	82.27
763	101	14	58.35
3713	102	3	17.98
207	118	4	6.33
101	2248	4	15.41
160	152	5	13.54
110	2145	4	27.3
120	234	4	8.87
101	910	17	97.35
120	161	6	7.93
902	14	4	5.54
973	117	6	38.85
545	127	3	13.92
2741	102	3	15.8
105	104	296	493.42
758	102	6	19.85
522	133	6	38.14
188	421	5	37.85
101	822	6	13.92
103	1896	3	12.25
106	871	4	13
12	491	21	100.61
1922	119	5	41.28
138	161	4	6.66
482	12	4	4.99
101	1991	4	13.98
101	2094	3	9.33
281	249	8	68.85
102	590	3	4.57
114	679	3	10.73
101	3262	4	24.69
1477	102	3	10.55
132	245	3	8.3
132	104	23	9.57
946	118	4	22.53
534	120	3	11.61
150	989	3	21.04
1031	14	5	10.13
101	1786	4	12.8
103	983	7	30.18
235	161	3	11.48
120	105	30	10.59
107	377	4	7.55
12	168	15	6.99
376	103	4	4.29
369	113	8	32.6
131	515	4	21.33
132	1182	7	60.51
135	156	5	9.09
186	582	3	21.79
176	101	39	59.6
12	673	10	37.18
635	1386	9	149.52
3201	1486	4	79.02
101	466	13	34.54
105	1058	4	14.97
574	14	5	4.86
922	12	3	5.67
7	604	11	98.64
101	2873	5	30.87
